0,69732619,1500000,5,314,3,6
0,69726630,139000,4,120,3,T
0,67403215,790000,4,92,2,2
0,69907978,855000,5,182,3,1
0,52524149,1065000,4,280,3,4
0,68823801,590000,4,166,2,R
0,68630153,790000,5,160,1,1
0,68369939,520000,2,79,1,3
0,68009635,350000,2,85,1,3
0,69450622,860000,5,250,2,4
0,69350052,450000,5,180,2,T
0,70304040,980000,4,243,3,2
0,60000736,1650000,5,165,3,3
0,60417342,320000,2,68,1,A
0,69845848,820000,5,260,3,3
0,69076862,384000,4,125,2,1
0,70180130,750000,4,163,2,2
0,66685075,219000,4,120,1,R
0,70011454,470000,5,110,2,4
0,63364624,175000,3,122,2,1
0,69899692,1380000,5,220,3,5
0,70462724,360000,3,90,1,3
0,69552704,495000,5,130,2,3
0,69452346,890000,5,150,2,1
0,66255797,415000,3,75,1,2
0,65519432,300000,3,98,1,T
0,69298632,148000,2,49,1,7
0,69240868,1145000,5,210,3,6
0,64612862,240000,2,70,1,5
0,65727903,235000,3,85,1,T
0,69689318,390000,5,133,2,1
0,70234444,439000,3,72,1,4
0,69629466,610000,5,156,2,1
0,70151344,395000,5,200,2,2
0,69581468,1080000,5,160,3,1
0,69348594,1190000,5,179,2,1
0,68385245,239000,2,80,1,T
0,70376062,195000,2,31,1,T
0,68603795,495000,4,173,3,4
0,67929377,720000,3,115,2,4
0,70337412,495000,5,145,2,A
0,70195166,890000,5,195,3,3
0,67011671,849000,5,208,3,3
0,68266499,365000,3,95,2,1
0,69748344,185000,2,73,1,1
0,70154632,560000,5,250,3,T
0,69170452,339000,4,100,1,A
0,68187985,229000,3,54,1,1
0,66758157,795000,5,218,3,4
0,67242345,880000,3,119,2,1
0,65387600,549000,3,115,1,2
0,70106614,740000,5,217,3,2
0,66462917,210000,3,79,1,S
0,69377430,179000,2,67,1,1
0,70100172,420000,4,109,2,1
0,66485063,279000,4,104,2,1
0,70142776,189000,2,50,1,A
0,68295663,219000,2,60,1,3
0,65131724,185000,3,110,2,A
0,68501785,398000,4,90,2,R
0,68404053,2570000,5,210,2,3
0,69236098,549000,5,132,2,4
0,68904619,590000,4,80,1,3
0,61619394,590000,5,152,3,2
0,70160328,200000,2,60,1,3
0,67732051,1490000,5,250,3,3
0,70162408,599000,5,140,2,A
0,70152810,1090000,5,231,3,3
0,68059429,890000,2,70,1,3
0,60155874,370000,5,111,2,1
0,68907547,4050000,5,750,3,1
0,69227648,1280000,5,166,1,1
0,68838381,569000,4,150,3,1
0,68869115,1060000,5,162,2,A
0,69531652,1490000,5,225,3,5
0,70156734,390000,3,110,2,T
0,69920696,660000,3,104,2,2
0,66265951,990000,5,284,3,5
0,67882355,1290000,5,270,3,2
0,68904045,580000,5,76,1,2
0,61193160,1390000,5,180,3,A
0,67583283,795000,5,160,2,T
0,64898128,1560000,5,297,2,4
0,64879722,645000,3,100,1,3
0,68472613,1300000,4,160,3,5
0,69847938,315000,2,35,1,T
0,67280697,899000,5,186,3,4
0,70396410,210000,4,116,2,R
0,69258272,245000,3,70,1,1
0,68870653,970000,5,239,3,T
0,68969575,345000,3,49,1,2
0,68084865,1100000,3,150,2,2
0,69552390,680000,3,90,2,3
0,67741547,1250000,5,290,3,2
0,69199084,1420000,3,170,2,3
0,65591727,1390000,5,281,3,4
0,67786435,599000,5,150,2,3
0,67624753,2450000,5,378,3,4
0,68084783,549000,5,150,2,2
0,67947449,730000,5,165,3,4
0,68796321,189000,2,55,1,R
0,67742041,1120000,5,241,3,3
0,69552724,1590000,5,225,3,2
0,68890347,870000,5,190,3,A
0,66860251,1320000,5,223,3,1
0,61952130,740000,5,141,2,3
0,70381596,79000,2,50,1,T
0,67081707,735000,3,115,1,1
0,70390736,550000,5,145,2,2
0,70390242,109000,2,49,1,A
0,70117146,389000,4,120,2,5
0,69887316,239000,2,70,1,R
0,69960130,690000,3,104,1,3
0,70225326,285000,4,90,2,6
0,67834111,240000,2,54,1,T
0,69111388,450000,4,145,3,2
0,67861541,399000,3,107,2,3
0,69127048,345000,3,70,2,6
0,70120134,169000,3,75,1,1
0,70205642,,5,380,3,3
0,64937656,260000,3,65,1,A
0,68447589,178000,2,69,1,3
0,58691928,349000,4,95,2,A
0,50836255,1650000,5,282,3,2
0,68934535,1150000,5,220,3,2
0,68423027,350000,4,103,2,5
0,67799021,525000,4,100,2,A
0,69400298,235000,2,70,1,8
0,67609221,565000,4,120,2,7
0,70142792,145000,2,55,1,T
0,70176204,325000,3,80,1,4
0,69849334,285000,4,100,1,3
0,62851564,695000,4,163,2,5
0,69399284,148000,1,33,1,2
0,62451040,495000,4,116,2,T
0,66599217,215000,3,85,2,5
0,70457298,1550000,4,138,3,1
0,70315686,175000,1,59,1,2
0,68366579,390000,4,130,2,3
0,68044545,205000,2,66,1,S
0,63740244,465000,4,140,1,2
0,65957021,630000,5,144,2,2
0,70460332,695000,4,101,2,5
0,69923846,975000,5,198,3,T
0,67135895,397000,3,117,1,2
0,67991637,1300000,5,303,3,3
0,70192900,495000,3,79,2,3
0,70248838,530000,3,123,2,1
0,67663167,550000,3,116,2,2
0,68647463,635000,5,165,2,9
0,67235333,398000,4,137,2,3
0,69434786,1250000,5,200,3,4
0,68642507,335000,3,109,1,T
0,63582002,260000,3,88,1,1
0,69819708,198000,3,80,2,4
0,69261522,778000,5,217,3,4
0,70038058,498000,5,150,2,2
0,70390888,728000,5,157,3,3
0,68797919,224000,2,55,1,1
0,67857555,199000,2,62,1,3
0,69006321,189000,2,50,1,5
0,69346118,289000,2,63,1,1
0,70177542,215000,2,55,1,5
0,68261287,209000,2,90,1,R
0,69844638,98000,1,35,1,T
0,68522291,350000,5,260,3,R
0,69051048,165000,3,77,2,1
0,69004769,115000,1,40,1,2
0,69808874,189000,3,100,2,R
0,69003805,425000,3,110,1,S
0,69992532,245000,3,80,1,1
0,68538857,109000,2,63,1,2
0,67991611,269000,3,80,1,2
0,70540226,249000,4,120,2,R
0,69992544,245000,3,85,1,1
0,69005697,199000,3,80,1,2
0,69747204,149000,3,90,1,R
0,70373906,279000,3,73,1,A
0,70457680,425000,2,65,1,2
0,63320476,480000,5,120,2,2
0,69346960,155000,2,63,1,T
0,66899939,270000,3,90,2,1
0,69875412,300000,2,56,1,1
0,70174964,420000,3,134,2,1
0,69130728,180000,2,65,1,1
0,70355180,445000,4,110,2,6
0,68912987,460000,4,135,2,2
0,68704663,699000,5,160,2,1
0,69439028,399000,4,130,2,A
0,70435514,1690000,5,227,3,3
0,70253554,198000,3,93,2,A
0,70097576,269000,3,110,1,3
0,69884318,219000,3,80,1,2
0,60154116,195000,1,38,1,1
0,67540623,175000,2,74,1,4
0,65771177,179000,2,71,1,1
0,69037836,365000,3,80,1,3
0,65769327,195000,3,69,1,1
0,69812938,430000,2,65,1,4
0,65771617,148000,2,53,1,1
0,65717365,287000,3,80,2,2
0,65782389,123000,1,37,1,1
0,65724847,245000,3,79,2,1
0,65769171,133000,2,42,1,1
0,69888012,179000,3,80,2,1
0,69345952,310000,3,100,2,R
0,65768315,113000,1,37,1,1
0,68314719,156000,2,49,1,1
0,69275554,890000,5,200,3,1
0,69879138,980000,5,300,3,3
0,64983542,258000,3,75,2,2
0,64119414,229000,3,82,2,T
0,65716307,205000,2,60,1,1
0,69942928,1090000,5,200,3,1
0,65721325,145000,2,35,1,1
0,69731734,870000,3,88,1,4
0,62060062,148000,2,39,1,1
0,64901008,1020000,5,247,2,T
0,68332183,760000,5,165,3,1
0,68095449,270000,4,115,2,6
0,70055796,285000,3,100,2,A
0,66781583,189000,3,95,1,1
0,68078363,380000,5,100,2,5
0,68683969,159000,3,80,1,4
0,69229532,139000,2,60,1,R
0,70269502,1450000,5,300,3,5
0,66924139,1500000,5,150,3,3
0,70394800,429000,4,108,2,3
0,66499727,185000,4,90,1,R
0,69554524,85000,1,30,1,2
0,70218612,149000,2,58,1,T
0,64015576,168000,3,65,1,1
0,64858062,285000,3,80,2,1
0,67620057,229000,4,110,2,R
0,69544664,199000,3,127,1,1
0,62060458,238000,3,67,2,1
0,70454214,930000,4,120,2,A
0,68314223,259000,4,108,1,5
0,68225325,200000,3,100,1,A
0,66685197,198000,3,89,1,3
0,67148229,169000,2,63,1,2
0,66115947,209000,3,90,1,2
0,65017942,239000,3,93,1,2
0,68224137,310000,4,90,3,1
0,68362045,740000,5,200,3,A
0,69901426,255000,3,95,2,2
0,48024759,955000,4,113,2,1
0,63824068,400000,4,120,1,2
0,68228901,509000,5,216,3,A
0,66756859,259000,4,136,1,1
0,65838643,490000,4,140,2,3
0,68275441,460000,3,106,2,T
0,66116205,235000,4,116,1,1
0,68682023,289000,3,97,2,A
0,69819638,380000,4,150,2,T
0,70078066,205000,3,90,1,R
0,48025437,1500000,4,118,2,A
0,68331609,550000,5,170,2,2
0,68682987,400000,5,145,2,1
0,62108706,179000,3,81,1,3
0,67460737,1660000,5,194,3,4
0,69229476,750000,4,225,3,A
0,69059666,240000,3,105,1,A
0,68322517,260000,3,148,2,1
0,70447178,2350000,5,200,3,5
0,68864585,349000,4,115,2,3
0,69731378,649000,2,70,1,4
0,67542171,495000,5,150,1,1
0,69731094,199000,2,50,1,T
0,68954265,960000,5,200,3,2
0,69129534,1290000,5,200,3,4
0,69199194,465000,5,127,2,1
0,70338870,249000,3,87,1,A
0,69142836,630000,5,167,2,3
0,68078821,119000,1,39,1,5
0,68300439,249000,3,140,2,1
0,63971476,450,2,60,1,2
0,69345394,125000,1,43,1,1
0,69888008,249000,4,115,2,2
0,65723951,152000,2,45,1,1
0,65418244,165000,2,45,1,T
0,65418334,205000,2,50,1,T
0,69417586,360000,5,171,2,3
0,69888010,179000,3,80,2,1
0,69349912,395000,5,120,2,T
0,69795768,1100000,5,195,3,4
0,70189528,460000,3,100,2,4
0,68532889,289000,2,60,1,T
0,70140452,850000,5,287,3,3
0,69436716,620000,3,119,1,2
0,66667307,540000,4,150,2,R
0,69940384,369000,5,130,3,A
0,65199048,508000,3,130,2,6
0,67182881,180000,3,72,2,T
0,67181087,241000,3,100,2,1
0,67600875,,5,543,3,1
0,70035012,1070000,5,200,2,3
0,65418288,185000,2,45,1,T
0,68862415,169000,2,80,1,T
0,69866648,359000,4,130,3,3
0,61128410,269000,4,131,2,A
0,70479086,189000,3,79,1,1
0,66088401,115000,2,58,1,3
0,67622989,410000,5,141,2,1
0,67991129,68000,2,20,1,T
0,70147844,349000,3,100,1,2
0,70107928,279000,3,110,1,T
0,70265150,215000,3,67,1,1
0,67760729,220000,3,116,1,1
0,69192522,450000,4,134,1,A
0,60209360,570000,4,140,2,2
0,70323238,1090000,5,197,2,4
0,65418294,210000,3,65,1,1
0,67550329,,4,130,1,4
0,70051360,180000,2,65,1,4
0,66199391,186000,3,63,1,1
0,54997408,149000,2,47,1,1
0,69599432,119000,3,85,1,2
0,69599068,165000,2,78,1,4
0,63016632,159000,3,55,1,T
0,66981417,190000,5,139,3,A
0,69206492,155000,3,60,1,A
0,69478008,289000,4,110,2,1
0,70265152,149000,3,63,2,A
0,69763546,369000,5,125,2,2
0,64679588,169000,5,120,2,2
0,69605680,110000,3,58,1,1
0,51412791,990000,4,187,2,3
0,69232834,495000,5,160,2,1
0,67876123,670000,3,131,3,3
0,68188857,249000,3,67,2,4
0,69090654,159000,2,65,1,R
0,70494076,450000,4,120,1,3
0,66714575,269000,4,128,2,3
0,68007629,155000,2,70,1,R
0,69568026,195000,2,70,1,T
0,67903483,360000,5,106,1,4
0,67947299,158000,3,60,1,S
0,70533926,295000,2,65,1,2
0,66116909,1811000,5,277,3,A
0,67541237,290000,4,95,2,T
0,70337506,835000,5,200,2,1
0,70339246,199000,3,90,2,2
0,61163630,249000,3,69,1,3
0,66790565,179000,4,90,2,T
0,68396685,139000,2,54,1,2
0,67521099,696000,3,84,2,1
0,69432842,167000,2,55,2,A
0,55224536,189000,2,54,1,1
0,70254682,1950000,5,260,3,5
0,55856888,245000,2,54,1,2
0,70205650,,5,470,3,3
0,67873069,360000,3,90,1,2
0,55857270,365000,3,83,2,T
0,70395564,1250000,5,245,3,T
0,69133370,159000,3,110,1,4
0,69317268,790000,5,167,2,4
0,66261995,249000,3,100,2,1
0,65569288,175000,3,75,2,1
0,70074850,590000,3,100,1,1
0,69129912,600000,3,130,2,5
0,69732251,399000,3,113,1,2
0,69493082,420000,3,108,1,1
0,69908486,379000,4,140,2,2
0,70037726,369000,4,150,2,1
0,69332294,579000,3,75,2,4
0,70298450,280000,3,75,1,T
0,66538823,210000,3,75,1,A
0,70491666,249000,2,67,1,7
0,70437780,455000,3,83,2,5
0,70304282,199000,2,68,1,6
0,70250836,260000,3,80,1,1
0,67215047,950000,5,190,3,2
0,69921756,680000,4,108,2,5
0,70438304,175000,2,70,1,3
0,69709618,189000,4,119,1,R
0,70337548,1900000,5,275,3,A
0,64681656,1780000,5,261,3,2
0,68331115,215000,3,95,1,3
0,67736913,390000,3,140,2,T
0,70442682,515000,3,108,1,7
0,60587932,810000,5,191,3,1
0,70147502,353800,3,85,1,2
0,68913107,469000,3,103,1,2
0,69849550,1250000,4,200,3,4
0,66116897,145000,2,70,1,1
0,60717762,,5,290,3,A
0,62950520,160000,2,53,1,1
0,43540483,275000,3,93,1,3
0,68490873,1950000,5,360,3,2
0,68850163,395000,5,150,2,T
0,69629352,349000,4,128,1,5
0,69219650,260000,4,135,2,T
0,55224930,210000,1,43,1,2
0,70094348,230000,4,110,2,A
0,69552054,2200000,4,280,3,A
0,70564394,245000,3,90,1,A
0,70580858,335000,3,80,1,R
0,69925016,215000,2,55,1,2
0,70159572,300000,2,60,1,2
0,70390744,200000,2,65,1,A
0,69925020,420000,3,100,2,A
0,67638441,980000,5,250,3,1
0,69925022,330000,3,90,2,1
0,70224556,185000,1,25,1,A
0,69842926,350000,5,170,2,R
0,65359402,215000,3,70,1,2
0,68011717,149000,3,75,1,1
0,69726966,680000,5,149,2,2
0,70437660,640000,5,210,3,1
0,69918780,245000,2,70,1,5
0,70581454,179000,3,80,1,2
0,69690054,695000,5,150,2,A
0,69012097,259000,3,100,2,1
0,66479733,480000,3,141,3,R
0,61779062,440000,4,136,2,3
0,69053356,349000,4,130,2,3
0,69869974,270000,3,102,1,4
0,70272872,670000,5,158,3,4
0,70459046,330000,3,85,1,3
0,70055990,149000,2,52,1,R
0,66304475,580000,4,121,2,3
0,69642214,220000,2,75,1,3
0,70479928,460000,3,100,2,3
0,70496072,190000,1,35,1,R
0,70581922,205000,3,92,1,A
0,67440479,419000,4,120,2,6
0,70457896,295000,4,116,1,6
0,63394756,324000,3,109,1,R
0,66218527,374000,2,53,1,4
0,69924978,140000,1,40,1,T
0,68976725,460000,3,110,1,4
0,63458382,349000,4,99,2,1
0,69925014,160000,1,40,1,1
0,70518190,235000,2,70,1,1
0,69152802,265000,3,92,1,1
0,69721844,1200000,4,229,2,4
0,70216822,339000,4,92,1,A
0,68303737,645000,5,168,2,3
0,67031165,245000,4,100,2,R
0,65819849,155000,2,60,1,T
0,70339136,600000,5,120,2,4
0,63480650,259000,2,56,1,T
0,69076134,200000,4,95,1,1
0,69626482,229000,5,110,2,R
0,69081644,320000,3,100,2,3
0,70486082,225000,2,60,1,R
0,66221969,250000,4,154,2,1
0,70258024,149000,3,58,1,3
0,63409798,571000,5,155,3,1
0,50396837,260000,3,80,1,2
0,67916729,260000,3,60,1,3
0,70223084,469000,4,130,1,R
0,70491078,325000,2,70,1,7
0,70211454,110000,3,80,1,3
0,64147108,175000,3,90,1,T
0,47934977,199000,3,76,2,1
0,52173087,290000,3,84,2,1
0,69204368,398000,4,149,2,3
0,66180285,430000,4,142,2,T
0,67801617,320000,3,110,2,A
0,51454115,318000,4,102,2,1
0,70494998,275000,3,95,2,1
0,70494490,89000,3,50,1,A
0,69614792,388000,5,150,3,1
0,70054820,118000,1,30,1,1
0,69872856,535000,5,120,1,T
0,65070210,229000,3,80,2,R
0,67177955,149000,2,70,1,T
0,62609182,499000,5,160,3,A
0,62195690,499000,3,125,2,3
0,65944245,435000,4,153,2,1
0,67833039,140000,2,66,1,4
0,69407718,429000,2,64,1,2
0,70129056,219000,2,60,1,2
0,69079126,420000,4,115,1,1
0,68632113,460000,5,135,2,4
0,68979697,595000,4,170,2,2
0,69734202,298000,3,95,1,5
0,69449056,299000,4,115,1,R
0,70133104,645000,5,173,3,1
0,69557338,549000,5,170,2,3
0,70144628,575000,5,160,3,3
0,70019636,690000,5,184,3,A
0,69943976,229000,2,52,1,T
0,70389368,455000,4,124,2,1
0,70019836,485000,4,118,2,2
0,70019426,880000,5,250,2,T
0,70118068,545000,4,127,2,5
0,65245622,335000,2,70,1,2
0,65204232,440000,5,120,2,2
0,65248040,395000,3,95,1,2
0,67460523,262000,3,85,2,S
0,68586251,179000,3,75,1,1
0,66461553,208000,3,98,2,4
0,69984048,595000,4,110,2,2
0,69531104,295000,4,145,2,7
0,70519738,118000,3,56,1,1
0,62799202,210000,2,66,1,1
0,70316756,460000,4,148,2,T
0,67419129,148000,3,90,1,1
0,69155190,725000,5,180,3,2
0,70512488,149000,2,65,1,2
0,70147502,353800,3,85,1,2
0,68913107,469000,3,103,1,2
0,69849550,1250000,4,200,3,4
0,66116897,145000,2,70,1,1
0,60717762,,5,290,3,A
0,62950520,160000,2,53,1,1
0,43540483,275000,3,93,1,3
0,68490873,1950000,5,360,3,2
0,68850163,395000,5,150,2,T
0,69629352,349000,4,128,1,5
0,69219650,260000,4,135,2,T
0,55224930,210000,1,43,1,2
0,70094348,230000,4,110,2,A
0,69552054,2200000,4,280,3,A
0,70564394,245000,3,90,1,A
0,70580858,335000,3,80,1,R
0,69925016,215000,2,55,1,2
0,70159572,300000,2,60,1,2
0,70390744,200000,2,65,1,A
0,69925020,420000,3,100,2,A
0,67638441,980000,5,250,3,1
0,69925022,330000,3,90,2,1
0,70224556,185000,1,25,1,A
0,69842926,350000,5,170,2,R
0,65359402,215000,3,70,1,2
0,68011717,149000,3,75,1,1
0,69726966,680000,5,149,2,2
0,70437660,640000,5,210,3,1
0,69918780,245000,2,70,1,5
0,70581454,179000,3,80,1,2
0,69690054,695000,5,150,2,A
0,69012097,259000,3,100,2,1
0,66479733,480000,3,141,3,R
0,61779062,440000,4,136,2,3
0,69053356,349000,4,130,2,3
0,69869974,270000,3,102,1,4
0,70272872,670000,5,158,3,4
0,70459046,330000,3,85,1,3
0,70055990,149000,2,52,1,R
0,66304475,580000,4,121,2,3
0,69642214,220000,2,75,1,3
0,70479928,460000,3,100,2,3
0,70496072,190000,1,35,1,R
0,70581922,205000,3,92,1,A
0,67440479,419000,4,120,2,6
0,70457896,295000,4,116,1,6
0,63394756,324000,3,109,1,R
0,66218527,374000,2,53,1,4
0,69924978,140000,1,40,1,T
0,68976725,460000,3,110,1,4
0,63458382,349000,4,99,2,1
0,69925014,160000,1,40,1,1
0,70518190,235000,2,70,1,1
0,69152802,265000,3,92,1,1
0,69721844,1200000,4,229,2,4
0,70216822,339000,4,92,1,A
0,68303737,645000,5,168,2,3
0,67031165,245000,4,100,2,R
0,65819849,155000,2,60,1,T
0,70339136,600000,5,120,2,4
0,63480650,259000,2,56,1,T
0,69076134,200000,4,95,1,1
0,69626482,229000,5,110,2,R
0,69081644,320000,3,100,2,3
0,70486082,225000,2,60,1,R
0,66221969,250000,4,154,2,1
0,70258024,149000,3,58,1,3
0,63409798,571000,5,155,3,1
0,50396837,260000,3,80,1,2
0,67916729,260000,3,60,1,3
0,70223084,469000,4,130,1,R
0,70491078,325000,2,70,1,7
0,70211454,110000,3,80,1,3
0,64147108,175000,3,90,1,T
0,47934977,199000,3,76,2,1
0,52173087,290000,3,84,2,1
0,69204368,398000,4,149,2,3
0,66180285,430000,4,142,2,T
0,67801617,320000,3,110,2,A
0,51454115,318000,4,102,2,1
0,70494998,275000,3,95,2,1
0,70494490,89000,3,50,1,A
0,69614792,388000,5,150,3,1
0,70054820,118000,1,30,1,1
0,69872856,535000,5,120,1,T
0,65070210,229000,3,80,2,R
0,67177955,149000,2,70,1,T
0,62609182,499000,5,160,3,A
0,62195690,499000,3,125,2,3
0,65944245,435000,4,153,2,1
0,67833039,140000,2,66,1,4
0,69407718,429000,2,64,1,2
0,70129056,219000,2,60,1,2
0,69079126,420000,4,115,1,1
0,68632113,460000,5,135,2,4
0,68979697,595000,4,170,2,2
0,69734202,298000,3,95,1,5
0,69449056,299000,4,115,1,R
0,70133104,645000,5,173,3,1
0,69557338,549000,5,170,2,3
0,70144628,575000,5,160,3,3
0,70019636,690000,5,184,3,A
0,69943976,229000,2,52,1,T
0,70389368,455000,4,124,2,1
0,70019836,485000,4,118,2,2
0,70019426,880000,5,250,2,T
0,70118068,545000,4,127,2,5
0,65245622,335000,2,70,1,2
0,65204232,440000,5,120,2,2
0,65248040,395000,3,95,1,2
0,67460523,262000,3,85,2,S
0,68586251,179000,3,75,1,1
0,66461553,208000,3,98,2,4
0,69984048,595000,4,110,2,2
0,69531104,295000,4,145,2,7
0,70519738,118000,3,56,1,1
0,62799202,210000,2,66,1,1
0,70316756,460000,4,148,2,T
0,67419129,148000,3,90,1,1
0,69155190,725000,5,180,3,2
0,70512488,149000,2,65,1,2
0,69130208,495000,3,92,2,T
0,69172168,260000,3,107,1,T
0,70346524,542000,3,88,2,8
0,70192886,225000,4,120,2,1
0,70555350,129000,2,55,1,1
0,58992590,269000,3,104,2,3
0,70079962,159000,1,55,1,4
0,70048436,129000,3,79,2,A
